Cod_Cliente,Max_Valor,Mediana_Valor,Media_Valor,Std_Valor,Num_Transacciones,Ocurrencias_Madrugada,Ocurrencias_Mañana,Ocurrencias_Tarde,Ocurrencias_Noche,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_TRANSFER BANCOS,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes,Ocurrencias_Mitad_Mes,Ocurrencias_Principio_Mes,Hora_Mas_Frecuente,Transaccion_Mas_Frecuente,Dia_Mas_Frecuente
1599588,150.0,25.0,43.33914285714285,31.852120104100617,35,0,20,15,0,0,35,0,0,7,22,6,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599589,1094.25,120.0,177.4799099099099,175.8449059799081,111,2,64,41,4,21,80,0,10,39,41,31,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599590,1023.36,200.0,261.2465625,240.6546216604038,32,0,21,10,1,2,30,0,0,7,8,17,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599592,1700.0,436.5,637.5833333333334,523.459139775487,24,4,8,12,0,0,24,0,0,9,5,10,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599596,600.0,130.0,146.0,127.24560677856209,37,0,29,6,2,0,37,0,0,0,6,31,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599597,1824.76,196.57,367.58007407407405,352.592870581815,270,0,119,151,0,0,268,0,2,86,117,67,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599598,960.0,500.0,560.3757894736842,362.99980536137707,19,0,6,13,0,0,10,9,0,6,2,11,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599600,2100.0,295.0,446.60678260869565,514.688146979617,115,0,83,22,10,0,102,2,11,30,33,52,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599603,200.0,50.0,56.14633663366337,42.412909419722006,101,0,54,47,0,0,53,0,48,37,35,29,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599613,1314.0,685.0,638.55,580.5831437805487,20,0,3,11,6,0,2,0,18,0,3,17,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599614,1000.0,150.0,226.77894736842106,238.04193171414008,95,0,35,51,9,10,84,0,1,33,21,41,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599621,3500.0,206.60000000000002,470.9038888888889,645.8331887917875,54,0,18,17,19,0,43,0,11,6,40,8,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599623,1502.04,120.0,180.84420454545455,241.81630358123465,264,0,107,149,8,30,98,10,126,79,89,96,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599624,2000.0,200.0,373.24863095238095,406.16715414530717,168,0,51,79,38,20,108,35,5,62,45,61,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599625,503.28,78.0,151.7935,162.01214776660225,20,0,2,8,10,0,20,0,0,2,14,4,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599627,5000.0,365.0,719.418,1139.221497355507,40,0,16,21,3,0,25,13,2,4,19,17,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599628,1118.0,146.0,232.03219512195122,266.70322449786954,41,0,24,16,1,0,41,0,0,8,10,23,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599632,1657.0,180.0,282.3241843971631,302.0501082605714,141,0,69,67,5,7,98,0,36,74,27,40,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599633,3041.03,370.0,453.80296296296297,562.3510433939532,27,0,20,7,0,0,27,0,0,15,7,5,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599636,3500.0,297.5,574.699,795.2578625491959,20,0,11,9,0,18,2,0,0,4,4,12,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1599639,500.0,140.0,204.38095238095238,173.76578379832898,21,0,1,11,9,1,20,0,0,1,11,9,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599641,795.0,140.0,238.55172413793105,222.83026631543328,29,0,14,15,0,12,15,1,1,10,12,7,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599643,4000.0,106.495,247.3345625,577.0362696118902,160,0,68,51,41,12,108,40,0,88,26,46,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599644,2500.0,350.3,514.2585714285715,480.18186836018657,77,1,25,20,31,14,51,0,12,19,17,41,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599645,2000.0,141.495,220.86398876404496,256.5745494988228,356,0,176,145,35,0,170,11,175,70,114,172,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599649,3000.0,465.0,833.75,859.3876101003199,34,0,16,18,0,0,15,0,19,6,15,13,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1599650,2020.0,270.0,387.9906363636364,383.6353470509864,110,0,59,51,0,25,83,2,0,35,36,39,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599651,1000.0,125.5,161.52022727272728,151.87641321022477,88,0,53,35,0,20,66,0,2,28,10,50,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599653,220.0,20.0,33.73842857142857,42.5993300810719,210,0,68,129,13,0,22,47,141,108,62,40,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1599654,285.0,100.0,101.74074074074075,72.63851097285293,27,0,15,12,0,4,20,0,3,3,9,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599656,4540.0,180.0,454.47615384615386,729.3456352660991,91,0,28,37,26,12,63,4,12,26,58,7,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599658,1000.0,120.0,181.2751111111111,195.38575198847283,45,1,14,14,16,11,32,0,2,23,11,11,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599672,1212.89,372.5,402.2865,313.7999725739885,40,0,23,17,0,0,40,0,0,10,13,17,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599675,1155.0,174.75,321.697,340.08295229716805,20,2,8,8,2,6,6,0,8,9,4,7,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1599678,10000.0,240.0,592.0619117647059,1392.8751795190306,68,0,24,28,16,8,31,0,29,22,22,24,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599682,1800.0,242.0,356.82130434782607,386.0632221432058,46,0,11,35,0,0,37,0,9,18,15,13,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599683,5000.0,300.0,564.6071428571429,835.310143032268,70,0,34,31,5,0,28,0,42,24,34,12,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1599685,855.0,170.0,260.83652173913043,231.7204965942746,23,0,12,11,0,11,12,0,0,9,5,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599687,1200.0,440.0,420.9,291.5806437246337,40,0,26,14,0,0,40,0,0,9,2,29,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599688,300.0,90.0,122.07894736842105,102.7969348525443,38,0,21,17,0,0,13,0,25,18,7,13,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1599689,1500.0,200.0,296.7832653061225,292.04224133729406,98,0,49,45,4,0,98,0,0,41,15,42,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599690,810.0,100.0,197.86129032258063,189.7679366619826,31,0,6,13,12,0,25,0,6,17,1,13,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599691,2500.0,320.0,444.89428571428573,480.6519103292278,42,0,23,16,3,0,38,0,4,23,13,6,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599694,600.0,40.68,91.13539325842697,126.12154277680087,89,0,46,43,0,12,7,0,70,43,29,17,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1599698,1023.0,17.77,59.009583333333325,150.91735327226712,144,0,40,101,3,9,1,0,134,65,60,19,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1599701,3750.0,108.32,351.6925714285714,587.8093560451053,70,0,26,24,20,12,58,0,0,14,10,46,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599704,1731.0,150.0,199.95437788018432,240.6110033691716,217,0,73,137,7,22,173,10,12,50,73,94,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599707,1500.0,50.0,244.88709677419354,350.5742895516208,31,0,21,8,2,0,31,0,0,11,5,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599709,760.0,285.77,350.0963333333333,272.96477495979326,30,0,12,11,7,0,29,1,0,7,11,12,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599712,1513.65,277.525,359.71458333333334,295.1020482652584,96,0,35,59,2,0,96,0,0,31,36,29,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599713,1300.0,200.0,240.5964705882353,228.64716532499298,136,0,55,47,34,23,67,0,46,23,60,53,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599717,5000.0,100.0,649.9090909090909,1340.3614263499055,22,0,15,6,1,9,7,0,6,3,11,8,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Mitad_Mes
1599722,1000.0,250.0,276.6779661016949,188.09191083066247,59,0,22,37,0,2,41,16,0,24,14,21,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599725,4188.05,228.19,558.946,984.4087080038952,60,0,27,22,11,0,60,0,0,15,12,33,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599727,478.3,96.13499999999999,124.14625,139.46689034576414,24,0,10,14,0,3,5,0,16,6,8,10,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599728,1500.0,80.0,179.58376811594204,237.0199968859754,69,0,31,38,0,25,44,0,0,48,12,9,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599729,740.0,240.0,236.18852459016392,140.1806621213742,61,0,32,28,1,11,50,0,0,10,5,46,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599732,2500.0,150.0,306.94805194805195,374.45224830143195,77,0,29,42,6,16,52,3,6,23,27,27,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599734,500.0,45.0,113.00280000000001,141.4822855083514,25,0,12,8,5,6,11,0,8,16,2,7,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599736,2000.0,345.0,485.4220833333334,445.65150657263695,48,0,11,23,14,0,47,1,0,18,9,21,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599737,2000.0,220.0,557.8181818181819,655.1791929630969,22,0,10,8,4,0,22,0,0,6,4,12,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599738,2223.64,132.0,206.06151898734177,277.15227303529986,158,0,71,55,32,17,105,0,36,30,25,103,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599739,1450.0,150.0,288.69944954128437,340.14988001978185,109,0,28,51,30,0,107,0,2,25,22,62,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599740,700.0,99.0,143.4934,152.58843181885965,50,0,19,27,4,23,27,0,0,23,8,19,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599741,5180.0,163.0,430.825375,720.7567782264357,80,0,43,33,4,0,31,0,49,22,24,34,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599742,750.0,116.18,202.255,213.5898850501696,48,0,40,8,0,8,40,0,0,6,14,28,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599743,3102.0,250.0,604.6878125,759.6025606488867,64,0,27,21,16,15,49,0,0,17,25,22,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599748,5000.0,635.0,1324.6969696969697,1212.941890736333,33,0,12,15,6,0,20,13,0,13,18,2,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599753,2645.87,165.35500000000002,290.6191743119266,409.81345900182265,218,0,72,104,42,17,76,31,94,38,47,133,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599759,1900.0,300.0,393.33808510638295,372.5473614807297,47,0,35,10,2,0,43,0,4,10,18,19,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599761,1911.0,228.0,314.42458015267175,342.76972344139676,131,0,62,57,12,20,74,27,10,26,41,64,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599763,1000.0,150.0,209.94594594594594,236.70492014155352,37,0,24,11,2,12,12,0,13,6,11,20,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599765,1000.0,200.0,250.1818181818182,247.64036688127183,33,0,20,9,4,0,2,19,12,15,10,8,Ocurrencias_Mañana,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Final_Mes
1599767,3000.0,467.0,619.5004950495049,589.0317182264063,101,0,18,38,45,16,85,0,0,27,27,47,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599769,2500.0,200.0,273.4654121863799,285.3582488034492,279,0,119,140,20,35,110,130,4,93,96,90,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Mitad_Mes
1599770,1000.0,340.0,399.5,268.94481922779937,20,0,10,7,3,0,18,0,2,8,6,6,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599771,500.0,100.0,136.96969696969697,110.05637329582646,33,2,16,6,9,0,33,0,0,10,9,14,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599776,3000.0,119.815,178.01821782178217,263.21901021790137,202,2,79,104,17,17,137,0,48,56,43,103,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599780,708.0,14.0,93.65693069306931,151.19080885253956,101,0,35,50,16,11,27,0,63,40,42,19,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1599782,1000.0,120.0,214.6451612903226,243.76731369444602,31,0,13,18,0,12,19,0,0,4,7,20,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599786,1800.0,145.0,301.3333333333333,391.2908199116438,30,0,19,11,0,0,0,0,30,9,5,16,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599787,4000.0,508.05,960.43,1118.6809022942577,20,2,3,9,6,0,18,0,2,11,9,0,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599788,280.0,50.0,71.34136363636364,60.36275786966775,44,4,20,20,0,16,28,0,0,17,3,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599789,700.0,64.5,107.23802631578947,120.35257801897669,152,0,68,84,0,18,63,4,67,57,52,43,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1599790,500.0,200.0,219.38162790697675,125.6638226518567,43,0,34,7,2,10,32,0,1,9,6,28,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599792,500.0,112.0,141.57088235294117,120.34004619153043,34,0,17,17,0,10,9,6,9,4,17,13,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Mitad_Mes
1599805,890.0,100.0,155.12820512820514,150.5293136205512,78,3,46,28,1,36,23,0,19,17,21,40,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1599807,1000.0,50.0,129.61963503649633,174.27447698542176,137,0,62,75,0,52,41,0,44,41,63,33,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Mitad_Mes
1599810,1812.0,355.0,424.6688235294118,476.9595869063529,68,0,12,56,0,14,28,0,26,27,30,11,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599812,2260.0,300.0,424.13018518518516,469.1072882345059,108,0,26,49,33,0,76,6,26,18,15,75,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599813,1156.8,354.0,364.27413043478265,286.23503549492784,46,0,27,16,3,9,37,0,0,3,12,31,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599815,1015.4,166.0,248.33126984126986,221.60611990422709,63,0,22,41,0,13,50,0,0,24,13,26,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599817,360.0,60.0,93.72858407079646,86.09247073710976,113,0,37,37,39,0,113,0,0,29,40,44,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599819,1487.0,90.0,210.21608695652176,367.37618575686804,23,1,17,4,1,8,14,0,1,4,8,11,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599821,5000.0,40.0,488.73333333333335,1260.8560839238617,30,0,15,13,2,2,18,0,10,9,6,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599824,500.0,220.0,226.61,141.97491122260533,25,0,13,10,2,0,25,0,0,16,0,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599826,1500.0,225.0,440.6904761904762,471.24034409710924,21,0,13,8,0,12,9,0,0,0,7,14,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1599830,3100.0,163.5,463.34375,702.5726278321922,32,0,14,2,16,0,21,0,11,9,13,10,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599833,2245.0,243.0,379.0,384.72953161929223,33,0,18,15,0,8,25,0,0,4,8,21,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599834,900.0,200.0,326.9,264.50766579280435,20,0,19,1,0,0,20,0,0,2,8,10,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599838,2000.0,137.1,222.47432835820896,265.283672755691,134,0,103,28,3,20,103,0,11,42,33,59,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599840,2800.0,180.26,476.2741379310345,607.3088482172212,58,0,25,23,10,0,58,0,0,14,13,31,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599841,500.0,195.33,203.10791044776118,99.59907713058682,67,0,6,10,51,0,26,0,41,20,20,27,Ocurrencias_Noche,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599842,780.0,109.0,211.68551282051283,203.81722814814583,78,0,36,31,11,30,48,0,0,30,17,31,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599844,373.0,120.0,151.47368421052633,96.15980242460559,19,0,17,2,0,0,19,0,0,12,7,0,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599846,200.0,200.0,160.62272727272727,46.57380079459422,33,0,14,16,3,19,14,0,0,9,2,22,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1599849,853.0,180.0,253.89032258064518,193.6333791334757,62,0,37,25,0,28,29,0,5,10,25,27,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599851,1200.0,204.0,237.30327868852459,175.50748508939546,61,0,13,31,17,0,61,0,0,25,20,16,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599854,816.0,150.0,194.65307692307692,174.08524138625197,65,0,43,22,0,22,40,0,3,22,12,31,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599855,8300.0,126.0,509.96844827586204,1285.0097524427542,58,0,30,28,0,8,38,0,12,17,17,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599860,3400.0,247.5,494.37037499999997,784.7191097221659,80,0,15,22,43,0,80,0,0,14,39,27,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599864,1496.0,208.5,353.83125,384.2834562427165,24,0,11,13,0,0,24,0,0,2,14,8,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599865,1325.14,210.0,259.28621621621625,213.88617439293674,74,0,43,19,12,0,62,10,2,40,10,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599867,5000.0,200.0,507.9854205607477,987.2904560226232,107,0,52,31,24,32,47,28,0,28,47,32,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599874,5000.0,160.0,455.16129032258067,1125.0499869420378,31,0,16,15,0,13,16,0,2,3,3,25,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599875,800.0,135.0,193.46575,150.00146302050237,80,5,19,12,44,5,75,0,0,34,5,41,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599879,3000.0,220.0,300.8060553633218,348.988553431273,289,0,67,132,90,17,264,0,8,82,90,117,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599881,1205.0,200.0,304.61517482517485,289.040176696707,143,0,63,75,5,12,131,0,0,60,47,36,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599884,5000.0,226.9,437.1286419753086,701.6253603468754,81,0,34,42,5,1,50,27,3,25,26,30,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599885,1000.0,250.0,324.9259259259259,254.43223760515005,27,0,15,7,5,0,0,0,27,5,11,11,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1599889,450.0,85.0,118.84318181818183,96.573377352164,22,0,9,5,8,0,22,0,0,11,11,0,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599891,2000.0,100.0,252.43643410852712,359.67995016793765,129,0,80,48,1,30,40,28,31,42,31,56,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599892,110.0,49.0,47.029411764705884,23.80436984853659,34,0,8,26,0,0,26,8,0,10,15,9,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599893,1000.0,226.5,255.38045454545454,252.60887220925386,22,0,20,2,0,8,5,9,0,5,0,17,Ocurrencias_Mañana,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
1599894,500.0,30.0,76.71390625,98.78458712143804,64,0,20,35,9,0,28,0,36,27,24,13,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1599899,900.0,80.0,132.9811111111111,175.9095817884859,81,0,64,17,0,22,59,0,0,13,25,43,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599900,10000.0,100.0,368.7670892018779,1058.098312757541,213,2,123,66,22,8,69,0,136,64,67,82,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599902,640.0,150.0,171.84078431372546,113.55772091483941,51,0,13,25,13,6,45,0,0,4,10,37,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599904,310.0,30.0,53.07019607843137,78.28685341716569,51,0,21,20,10,0,16,9,26,22,14,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1599905,1130.1,160.0,219.6714525139665,212.54030435785597,179,0,81,82,16,26,105,0,48,50,71,58,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599906,1073.0,160.0,274.9395,301.1427141035154,20,0,4,9,7,0,20,0,0,4,3,13,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599911,312.36,50.0,89.9524,104.66574655699607,25,0,17,6,2,1,24,0,0,9,5,11,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599914,500.0,150.0,238.91851851851854,186.97534398754092,27,0,9,4,14,0,27,0,0,15,0,12,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599915,5000.0,203.5,452.00741379310347,936.2254199683688,58,1,22,8,27,0,55,0,3,10,11,37,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599919,2740.0,1000.0,1049.9709523809524,809.6765919521006,42,0,22,2,18,0,42,0,0,7,26,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
